userid,college,status
dyessonfr,Indiana University Bloomington,pending
bseppeyg8,Illinois College,denied
seaggerjn,University of Massachusetts Amherst,waitlisted
jkoeppke6g,Roger Williams University,pending
rstablespr,University of Alabama,waitlisted
cmosconkq,Vassar College,denied
caymeri3,Mount Holyoke College,deferred
atottieq7,University of Massachusetts Amherst,denied
slabastida1,University of Houston,waitlisted
mmonaghan8,Fordham University,waitlisted
sduffreea6,University of Illinois at Chicago,accepted
mcaudelierdl,Siena College,deferred
mspringthorp74,Roger Williams University,accepted
edavydychev92,Lawrence Technological University,accepted
slongwoodbg,Missouri University of Science and Technology,deferred
lgiddensey,Hope College,deferred
tgaroghanon,New Jersey Institute of Technology,waitlisted
lwatmoughf8,San Diego State University,withdrawn
ageipel17,"California State University, East Bay",denied
bcosleybo,School of the Art Institute of Chicago,pending
rlarkworthyo6,The College of Wooster,withdrawn
ekelingpa,Suffolk University,deferred
lenzley31,New York University,accepted
grhydderchjc,University of Central Florida,waitlisted
abesseq,Utah State University,accepted
bverlingf2,North Park University,deferred
fstokermf,University of Illinois at Chicago,accepted
scockeroi,Indiana University Bloomington,deferred
fwalford5r,American University,pending
lbagem,"California State University, Fresno",waitlisted
colenikov8k,Moravian College,deferred
omallatratt7d,Clarkson University,withdrawn
cbulleyfd,Gordon College,accepted
mswanjr,Eastern Illinois University,denied
gmarcome7r,Carnegie Mellon University,waitlisted
kstorey99,Colorado College,waitlisted
blevet8j,Berry College,denied
fpllucc,Texas Christian University,denied
dmattevill,School of the Art Institute of Chicago,pending
lmathesonbw,Suffolk University,pending
noverington8z,Siena College,pending
iosbornep,Salve Regina University,withdrawn
ncervantespv,Reed College,withdrawn
llahertyd6,Illinois College,accepted
omallatratt7d,Central Connecticut State University,accepted
pagiolfingerhp,Providence College,denied
cgodlipnz,New Jersey Institute of Technology,waitlisted
mgolthorppc,University of Arizona,withdrawn
ktrineman9q,University of Arizona,withdrawn
bscrivener5w,"California State University, East Bay",denied
hclowsleyqs,San Diego State University,accepted
jkoeppke6g,University of Kentucky,pending
ncasterotbe,Stony Brook University,pending
mroseborougho4,Rochester Institute of Technology,pending
pbuckbee1k,University of Arizona,accepted
ttanslie7s,Lawrence Technological University,accepted
fdulinty4e,Drexel University,deferred
ttoppes37,"University of Nevada, Reno",accepted
jcolquyte49,"University of California, Santa Cruz",deferred
pduns5y,School of the Art Institute of Chicago,pending
tsandcrafti9,Kalamazoo College,withdrawn
pcochhf,Gettysburg College,deferred
egirardey9k,Moravian College,accepted
alukesch87,Lawrence Technological University,deferred
jcheavinlo,University of Alabama,waitlisted
scockeroi,University of Massachusetts Amherst,deferred
cbellinooo,Siena College,pending
hsneppbx,"California State University, Fresno",deferred
kprickett6t,Drexel University,pending
jdavleygi,Clarkson University,accepted
evellden69,School of the Art Institute of Chicago,pending
tbengalx,Hendrix College,withdrawn
spenk2e,Nova Southeastern University,deferred
smuncaster58,University of Illinois at Chicago,pending
tbartleetkc,Missouri University of Science and Technology,pending
msudlow55,Hendrix College,waitlisted
rtolhurst3q,William Jewell College,deferred
gavesq8,Nova Southeastern University,withdrawn
cthelwllj3,The College of Wooster,deferred
bamayaeb,Northwestern University,denied
jpantonecu,Texas Tech University,pending
bclandillon9s,Central Connecticut State University,pending
oroskrug83,William Jewell College,deferred
zroelofsenkd,Texas Christian University,waitlisted
imarchington8u,University of Delaware,withdrawn
dmattevill,"California State University, Monterey Bay",accepted
jchoatrm,Northwestern University,deferred
ltolworthie7w,North Park University,accepted
afranktonb3,University of Alabama,withdrawn
awoodalld0,Gettysburg College,accepted
smarriagedx,Roger Williams University,pending
jtippettsi,Mount Holyoke College,denied
awaddamsl7,New Jersey Institute of Technology,denied
lfoadgs,New York University,denied
srankling6i,Eastern Illinois University,waitlisted
nraglesa2,Mount Holyoke College,deferred
jlurnerj5,Colgate University,deferred
garrellqi,Colorado College,pending
gdundendale32,University of Houston,denied
cdinwoodiee3,Drake University,accepted
btredgolda3,Fordham University,waitlisted
nelstuba,Barnard College,waitlisted
nraglesa2,William Jewell College,denied
tampsrr,Carnegie Mellon University,denied
jjacobovitchq0,William Jewell College,pending
hverzeyi7,Salve Regina University,withdrawn
rclemmey46,Saint Louis University,denied
kglanz6u,Texas Tech University,waitlisted
jbradmoreqn,Iona College,denied
egaskarth9y,Hendrix College,accepted
pearengeyit,Idaho State University,denied
sjiruchre,Stevenson University,deferred
kantognonibr,University of Houston,accepted
emaccookk0,Saint Louis University,withdrawn
grubinowitsch9t,Illinois College,waitlisted
kstainlandnx,University of Central Florida,denied
fhordle30,Kalamazoo College,withdrawn
slongwoodbg,"California State University, East Bay",withdrawn
mspringthorp74,Mississippi State University,denied
smuncaster58,Central Connecticut State University,deferred
tattwaterqq,Hope College,deferred
fyushkinol,"University of Nevada, Reno",accepted
zmarchent1d,Missouri University of Science and Technology,withdrawn
asmidmore54,Franklin & Marshall College,waitlisted
lvogel4y,University of Kentucky,deferred
rgeater91,DePauw University,accepted
norteltgf,Gannon University,denied
fprobettsac,Kennesaw State University,denied
wscoughq1,Siena College,pending
alauder45,University of Illinois at Chicago,waitlisted
gkeggins9g,Temple University,pending
lritson4f,Rider University,deferred
ageffcock2t,Indiana University Bloomington,denied
gralton9,Westmont College,deferred
jpaschokw,Rider University,denied
cbeernt9h,The College of St Scholastica,deferred
gcookesja,New Jersey Institute of Technology,pending
dhugkmi,University of Central Florida,denied
sgudd8o,Nova Southeastern University,deferred
tkleiser6p,Central Connecticut State University,deferred
grhydderchjc,Drexel University,pending
ecooneyhx,New York University,waitlisted
bshowers4,Northwestern University,accepted
rbyrehi,Gordon College,pending
msweedlandd7,Washington & Jefferson College,pending
nbasdenez,Hope College,waitlisted
aheggielf,Siena College,accepted
vcasassai8,University of Kentucky,pending
rcalvieh8,Mississippi State University,deferred
piveagh3m,Mercer University,denied
dgebuhreu,Centre College,waitlisted
pautonh3,San Diego State University,deferred
aglanert4s,DePauw University,waitlisted
dpitceathlygu,Princeton University,accepted
cgernerny,Vassar College,waitlisted
kbresnergz,Reed College,withdrawn
ahevner73,Providence College,deferred
pchevolleau5m,Hendrix College,withdrawn
igeockleqw,Iona College,pending
rheake53,Gordon College,withdrawn
gdonnersberggc,Mississippi State University,denied
gcogarpj,Roger Williams University,deferred
dmechemb1,University of Houston,accepted
twabbps,Florida Gulf Coast University,pending
cbeggini59,San Diego State University,waitlisted
lsearlhj,Temple University,pending
gohagan9b,"University of Nevada, Las Vegas",accepted
prooze11,University of Arizona,waitlisted
bphayre2g,University of Delaware,accepted
dneemet,University of Arizona,withdrawn
lkomorowskigm,University of Kentucky,denied
athistletondp,Hendrix College,accepted
ggaler8y,"University of Nevada, Las Vegas",pending
sgoodlife7,Mount Holyoke College,waitlisted
dpitceathlygu,Illinois College,accepted
pjester,University of Maine,denied
slanfranchi1n,"California State University, Monterey Bay",withdrawn
bshowers4,Illinois College,waitlisted
cerasmus4i,Drake University,denied
kbraddick5p,University of Utah,accepted
nlucchij7,University of Central Florida,waitlisted
hhamleni1,San Diego State University,pending
kkroutmm,University of Illinois at Chicago,withdrawn
bamayaeb,DePauw University,waitlisted
omallatratt7d,American University,waitlisted
fschiementzrc,Merrimack College,denied
bjanssonn1,Reed College,denied
tradnagec7,Stevenson University,pending
bhopferev,Utah State University,waitlisted
jsarjent6v,University of Utah,pending
slongwoodbg,Rider University,withdrawn
hedes1j,Eastern Illinois University,denied
fwalford5r,Centre College,waitlisted
grichardonql,Idaho State University,waitlisted
fpielgl,Utah State University,accepted
cpierson4q,University of Montana,accepted
jtayloems,Manhattan College,denied
cdumbell68,Roger Williams University,accepted
mhammerberger2,Vassar College,withdrawn
apail97,Campbell University,accepted
chollingdalen8,"University of California, Santa Barbara",accepted
cbleier64,Massachusetts Institute of Technology,waitlisted
mgresswellat,Reed College,withdrawn
mmaccaughen1z,Central Connecticut State University,waitlisted
ncasterotbe,Massachusetts Institute of Technology,pending
nsempillml,American University,pending
efennerbn,Hope College,waitlisted
tbreakwellh6,Samford University,pending
rvonsalzberg28,Clarkson University,waitlisted
llindholm4g,University of Arizona,denied
sbeinbz,University of Arizona,waitlisted
rfarryanl6,DePaul University,deferred
ltymcg,University of San Diego,waitlisted
bfranchyonok1i,University of Utah,pending
trettiema,University of Kentucky,waitlisted
bphayre2g,Roger Williams University,accepted
rdodsworthdr,Mississippi State University,withdrawn
pmacilriach5k,The College of Wooster,denied
gconwellef,University of Illinois at Chicago,waitlisted
lpretswelldz,Gordon College,withdrawn
xbrum3g,Missouri University of Science and Technology,withdrawn
smccullock3h,St Bonaventure University,pending
jdavleygi,Providence College,waitlisted
rdraijerd4,DePaul University,withdrawn
rtolhurst3q,Texas Christian University,accepted
kbulledkz,University of Hartford,deferred
hverzeyi7,"California State University, Monterey Bay",deferred
cbruinemanoy,Berry College,pending
kgentilgx,Suffolk University,pending
gsavegehv,San Diego State University,denied
mderuelom,Colgate University,withdrawn
bgatchell6r,Stony Brook University,deferred
bgrottynv,John Carroll University,pending
gralton9,"University of Nevada, Las Vegas",deferred
nmeir8a,University of Alabama,denied
aioselev7n,Franklin & Marshall College,deferred
collett4m,University of Central Florida,withdrawn
sneediu,Centre College,pending
atottieq7,Nova Southeastern University,withdrawn
gconiamce,University of Utah,accepted
fwalford5r,Salve Regina University,withdrawn
cmarfe3a,Hope College,denied
fyushkinol,DePaul University,pending
bswale7e,Rice University,deferred
dbloxamqp,The College of St Scholastica,withdrawn
ksellor9l,Temple University,withdrawn
acarpenter8n,American University,waitlisted
cseaversia,"University of California, Santa Cruz",deferred
cmosconkq,New Jersey Institute of Technology,accepted
cprescotha,New York University,pending
kurienim,Gettysburg College,denied
jreadbl,University of Illinois at Chicago,withdrawn
cprisen4,University of Arkansas,deferred
akerwickjv,New Jersey Institute of Technology,accepted
bfettiplacekl,The College of St Scholastica,accepted
gohagan9b,Providence College,pending
fschiementzrc,"California State University, Monterey Bay",waitlisted
qpalfreyman9p,Centre College,deferred
pmaharey12,"University of Nevada, Reno",pending
eolensby4a,Illinois College,denied
loreilly2m,Florida Gulf Coast University,accepted
cprisen4,University of Richmond,accepted
mwatmanqz,Manhattan College,waitlisted
ageffcock2t,University of Arkansas,deferred
alivettpu,Central Connecticut State University,withdrawn
nmish7p,Texas Tech University,denied
sturley3y,Rice University,withdrawn
dgoringj8,Drexel University,deferred
lfilipponeaz,"California State University, Monterey Bay",denied
kdyte4t,Florida Gulf Coast University,accepted
prooze11,Princeton University,deferred
lsuttie4w,University of Houston,withdrawn
okhristyukhin13,Hope College,accepted
bkyte8f,University of San Diego,withdrawn
cplastown2,Utah State University,deferred
mcoolingdu,Stony Brook University,withdrawn
bocheltree36,Kennesaw State University,waitlisted
kglanz6u,Gannon University,deferred
apail97,University of Kentucky,waitlisted
lmcpike44,University of Utah,denied
gstraker6o,Hendrix College,withdrawn
lsearlhj,School of the Art Institute of Chicago,accepted
atottieq7,University of Arkansas,pending
pmace5h,Barnard College,withdrawn
ahadigatejg,Mount Holyoke College,waitlisted
ckenneway9i,Nova Southeastern University,deferred
kkroutmm,University of Arizona,denied
mriddalldf,Stevenson University,pending
tmcarthur60,Moravian College,pending
imarchington8u,Mount Holyoke College,pending
fwalford5r,Gordon College,pending
kurienim,University of Richmond,deferred
jandreacciohs,Gettysburg College,deferred
lmarchant63,Saint Louis University,denied
gkeeltagh5q,University of Hartford,accepted
gshambroke38,Centre College,denied
kfilippazzo8c,Northwestern University,accepted
llindholm4g,Franklin & Marshall College,denied
rambroix7m,"University of California, Santa Barbara",withdrawn
rdraijerd4,School of the Art Institute of Chicago,denied
cbeernt9h,Franklin & Marshall College,waitlisted
scoramcq,Gordon College,withdrawn
gfigliovannil3,New York University,withdrawn
kfilippazzo8c,Stevenson University,waitlisted
stoffts7q,Central Connecticut State University,deferred
tculshewh9,William Jewell College,waitlisted
cdurgan2y,Colorado College,accepted
ohrinchishine6,University of Delaware,pending
kvolkers33,University of Illinois at Chicago,deferred
kstoyellok,John Carroll University,waitlisted
rclericoates2r,University of Alabama,withdrawn
bbute3u,Idaho State University,pending
ogillamoa,University of Kentucky,pending
bsamwellb7,Hendrix College,pending
elaurentygk,Colorado College,accepted
ltolworthie7w,Drake University,denied
vcurreyo,University of Hartford,withdrawn
mnucator2x,Rochester Institute of Technology,pending
dabsonj9,Illinois College,pending
cgerbjs,Williams College,denied
apicardam,Centre College,waitlisted
isymesjq,Stevenson University,deferred
jbradmoreqn,Illinois College,denied
rhamlyg9,University of Delaware,withdrawn
cbrigdalegt,Idaho State University,accepted
cbroxholmej1,DePaul University,withdrawn
cjouannotla,Eastern Washington University,waitlisted
bhastygo,Washington & Jefferson College,accepted
rgheerhaertju,Suffolk University,withdrawn
sjiruchre,University of Delaware,waitlisted
rclericoates2r,Eastern Illinois University,waitlisted
nboulsherqo,Centre College,accepted
klinfoot1x,"University of California, Davis",pending
agoldsec,Centre College,accepted
rgeater91,SUNY College of Environmental Science and Forestry,denied
dlouther5,Drake University,deferred
ncervantespv,University of Hartford,deferred
dduddyg5,Siena College,pending
mkenricka0,DePauw University,withdrawn
tnewcomelp,University of Utah,waitlisted
seaglesa8,Campbell University,denied
btarpeyqu,Mount Holyoke College,deferred
omallatratt7d,Idaho State University,accepted
garrellqi,University of Massachusetts Amherst,withdrawn
mprimett25,Rider University,deferred
lkrelle5n,Kalamazoo College,deferred
vrolin71,Texas Christian University,withdrawn
tkiefer6c,Campbell University,denied
kfreakj4,Indiana University Bloomington,waitlisted
dgladdis3w,Illinois College,accepted
isneesbyor,Siena College,accepted
bdresserk3,Merrimack College,denied
thefferank,Colgate University,accepted
aspehrq4,San Diego State University,denied
lmaidendg,Mercer University,denied
ttoppes37,Transylvania University,pending
jbaggedq,Westmont College,accepted
tbenezek7,Gettysburg College,accepted
clewty6d,Stony Brook University,waitlisted
hfavelleoq,Utah State University,accepted
nbiddlecombelj,Centre College,deferred
phammersley1w,University of Arkansas,deferred
cprescotha,North Park University,deferred
smccullock3h,Eastern Washington University,deferred
rbrucen5,St Bonaventure University,deferred
apurkessqe,University of Massachusetts Amherst,waitlisted
flummasana3i,University of Alabama,denied
dfrancesch2s,Gordon College,pending
mgrebnerpp,Washington & Jefferson College,accepted
adepinnahb,Massachusetts Institute of Technology,accepted
hmarczykek,Texas Tech University,waitlisted
afranktonb3,"California State University, Fresno",accepted
esellerkh,University of Alabama,deferred
kstainlandnx,Gettysburg College,accepted
priep19,Florida Gulf Coast University,deferred
drawdalesr8,Westmont College,accepted
rpoldingeh,Mississippi State University,deferred
cbleier64,Utah State University,denied
csitlintonlt,"University of California, Santa Cruz",pending
jfilippozzidv,Merrimack College,denied
pridding3n,New York University,deferred
esmietonlz,Drake University,deferred
efarraway8x,Eastern Washington University,withdrawn
ccreminge,University of Montana,pending
bfiremanjm,Gannon University,accepted
gsavegehv,Central Connecticut State University,waitlisted
mviney77,University of Maine,waitlisted
jlarkingsnf,Florida Gulf Coast University,accepted
lsuttie4w,Siena College,waitlisted
aleonardi9e,University of Illinois at Chicago,accepted
kphilliskirkrl,Saint Louis University,withdrawn
bgrayerjj,Clarkson University,denied
bkinnerleyr1,Fordham University,withdrawn
chamshawe2,"University of California, Davis",accepted
atunnicliffehc,St Bonaventure University,deferred
eitzcovichchc6,Smith College,denied
ktudgay8v,Westmont College,deferred
dbabinski6k,"University of California, Santa Cruz",denied
mkeenleyside5e,Mississippi State University,accepted
slacy9w,Kennesaw State University,denied
hkitchingnm,St Bonaventure University,denied
kjaquestu,Colorado College,withdrawn
rackensonkn,American University,pending
chrinchishincj,Providence College,waitlisted
bfettiplacekl,Drake University,deferred
colenikov8k,University of Maine,deferred
cdunnanaj,Drake University,waitlisted
loguzi2,University of Delaware,withdrawn
kpenhallcx,Mount Holyoke College,denied
ckenneway9i,Mercer University,pending
sribeygw,Salve Regina University,denied
lallot3,Reed College,deferred
dhindenbergerq,John Carroll University,denied
kglanz6u,Eastern Washington University,pending
ksalliern9,University of Maine,pending
jfilippozzidv,Manhattan College,deferred
nivanyushkinnr,Siena College,waitlisted
dduseyod,"California State University, Fresno",accepted
edavydychev92,Mount Holyoke College,withdrawn
cvalenssmithjw,University of Alabama at Birmingham,accepted
bcrossgv,The College of Wooster,pending
pridsdoleh1,"University of California, Santa Cruz",deferred
clewty6d,Rider University,withdrawn
esellerkh,New Jersey Institute of Technology,denied
cbulleyfd,University of Illinois at Chicago,withdrawn
lharbertsonn7,University of Massachusetts Amherst,denied
ghabble1f,Manhattan College,waitlisted
kcotter2z,Centre College,deferred
pautonh3,Lawrence Technological University,withdrawn
cbleier64,"California State University, Monterey Bay",waitlisted
slacy9w,Utah State University,withdrawn
gconiamce,University of Alabama at Birmingham,waitlisted
rloftier2,Illinois College,denied
gpayley6q,"University of California, Santa Cruz",denied
ccorrettan,University of Arkansas,deferred
fyushkinol,New Jersey Institute of Technology,accepted
bhopferev,Idaho State University,deferred
rbrucen5,"University of Nevada, Reno",withdrawn
kbesson5z,St Bonaventure University,withdrawn
gfishburnjf,Drexel University,denied
jpattenep,University of Hartford,waitlisted
bdargavelp9,Fordham University,waitlisted
gdundendale32,University of Maine,denied
lantonowiczrb,The College of Wooster,deferred
jfilippozzidv,Roger Williams University,pending
aemmattnw,Idaho State University,withdrawn
igeockleqw,Mount Holyoke College,deferred
mkeenleyside5e,DePauw University,denied
soreaganku,Westmont College,waitlisted
nivanyushkinnr,University of Hartford,denied
cgerbjs,University of Hartford,deferred
kbrissard7j,Drake University,denied
ccreminge,John Carroll University,waitlisted
mnucator2x,Berry College,waitlisted
kaveriesai,Colgate University,waitlisted
clewty6d,Manhattan College,waitlisted
kkroutmm,Clarkson University,withdrawn
isymesjq,Barnard College,pending
tgrissbu,DePauw University,pending
rarnor7,Central Connecticut State University,withdrawn
rlangrishg3,Mercer University,pending
ahuriche4v,"University of California, Santa Cruz",pending
pchevolleau5m,Princeton University,accepted
btarpeyqu,North Park University,pending
wbierton1t,"California State University, Fresno",waitlisted
fibberson79,Fordham University,denied
tkemmisz,School of the Art Institute of Chicago,accepted
cminihanpi,Illinois College,accepted
zlattinqd,School of the Art Institute of Chicago,deferred
ldrableex,Lawrence Technological University,withdrawn
fprobettsac,Franklin & Marshall College,denied
dgardinerng,University of San Diego,denied
chollingdalen8,Salve Regina University,deferred
rgheerhaertju,Merrimack College,withdrawn
gcogarpj,The College of Wooster,denied
jtipler3k,Drake University,denied
csenettdn,Providence College,denied
rlindophd,Drake University,waitlisted
jburgot9o,Colgate University,denied
jyelding2n,Providence College,waitlisted
dgebuhreu,Texas Christian University,denied
ccomo4r,Hope College,waitlisted
srochewellir,Florida Gulf Coast University,deferred
bfiremanjm,Gordon College,accepted
sdeenyin,University of Kentucky,waitlisted
hslaghtga,University of Maine,withdrawn
cdumbell68,American University,deferred
bfettiplacekl,Franklin & Marshall College,deferred
stoffts7q,Stevenson University,pending
rcoshamk6,University of Arizona,pending
bdomenyhm,Roger Williams University,waitlisted
pautonh3,Nova Southeastern University,pending
jgorgesf4,Washington & Jefferson College,accepted
kglanz6u,University of Alabama,pending
wslattened,American University,withdrawn
jkarpfr4,John Carroll University,deferred
zarstallci,Westmont College,withdrawn
rvonsalzberg28,Eastern Illinois University,waitlisted
gkeggins9g,Campbell University,pending
adepinnahb,Fordham University,waitlisted
kcowperjo,William Jewell College,accepted
vdaughtreyph,University of Utah,deferred
etamblingbk,"University of California, Davis",denied
vpayntonbi,Missouri University of Science and Technology,waitlisted
kpetrichatlw,Berry College,pending
xbrum3g,St Bonaventure University,withdrawn
ksellor9l,University of Kentucky,deferred
crikkardr3,Kalamazoo College,accepted
cplastown2,Mississippi State University,waitlisted
kglanz6u,Westmont College,withdrawn
istenner1s,Manhattan College,pending
bgoschalkhn,"University of Nevada, Las Vegas",denied
gcorbin8t,Lawrence Technological University,waitlisted
gsidebothamcp,Stevenson University,waitlisted
cjermyc0,Westmont College,deferred
bkintone1,Stony Brook University,accepted
rfenbyg6,"California State University, Fresno",denied
gdonnersberggc,Berry College,accepted
fyushkinol,American University,accepted
gralton9,Washington & Jefferson College,deferred
bparrishlq,Barnard College,denied
jcolquyte49,American University,withdrawn
bdargavelp9,Roger Williams University,pending
ageipel17,University of Alabama,pending
iwaytew,Temple University,waitlisted
tkiefer6c,Reed College,withdrawn
mborkett6w,Williams College,waitlisted
hmarczykek,Moravian College,withdrawn
inabarro1l,The College of Wooster,accepted
hedes1j,Gettysburg College,waitlisted
vjilesqg,University of Richmond,withdrawn
hwakeford40,DePaul University,withdrawn
ksadgrove8i,Transylvania University,denied
gralton9,University of San Diego,denied
lovittspc,University of Delaware,deferred
dbabinski6k,University of Montana,accepted
pcochhf,University of Arkansas,withdrawn
slabastida1,Massachusetts Institute of Technology,accepted
tkleiser6p,Hope College,denied
rgeater91,Colorado College,accepted
lmckernonrq,University of Alabama at Birmingham,waitlisted
afilippovn6,University of Delaware,deferred
karnel,SUNY College of Environmental Science and Forestry,withdrawn
hsneppbx,New York University,deferred
elaurentygk,Hope College,deferred
akleinlererrh,North Park University,deferred
aspehrq4,Central Connecticut State University,deferred
jcharlwoodao,Siena College,denied
mvossejb,Saint Louis University,accepted
scockeroi,"University of California, Santa Cruz",pending
seaggerjn,Hope College,deferred
acutressix,"California State University, Monterey Bay",accepted
tserrell18,American University,accepted
rackensonkn,Kalamazoo College,waitlisted
tgonsaloif,Merrimack College,pending
noverington8z,Centre College,withdrawn
rboothroyd39,"University of Nevada, Reno",waitlisted
bocheltree36,San Diego State University,denied
afader95,Colgate University,waitlisted
egonthardjx,Samford University,deferred
atitchmarshdk,Florida Gulf Coast University,withdrawn
mkenricka0,"California State University, Fresno",pending
dbloxamqp,Westmont College,waitlisted
vtruran8p,University of Hartford,deferred
mmcgaughayck,The College of Wooster,withdrawn
jpalphreymanfo,University of Montana,pending
hhillbornef9,Mount Holyoke College,pending
agoldsec,Temple University,withdrawn
gtreharnek2,Hope College,denied
akeirn,"California State University, Monterey Bay",waitlisted
jcheavinlo,Fordham University,pending
slapsley2a,Iona College,accepted
dnuschke8g,Stony Brook University,deferred
cvalenssmithjw,Idaho State University,withdrawn
ncasterotbe,Colorado College,deferred
ltrippiy,Drake University,denied
kstainlandnx,Mississippi State University,pending
alauder45,Central Connecticut State University,deferred
jtipler3k,San Diego State University,withdrawn
gmulvihillhr,John Carroll University,waitlisted
alowndsbroughfi,Suffolk University,pending
ggrissett4c,Idaho State University,waitlisted
rnelane7c,Reed College,pending
bhopferev,Princeton University,withdrawn
gdundendale32,New York University,waitlisted
wchamah,University of Kentucky,waitlisted
cmackeeg2l,University of Hartford,withdrawn
csitlintonlt,Iona College,pending
bnesterovil,Fordham University,withdrawn
emaccookk0,Texas Christian University,denied
iwaytew,St Bonaventure University,accepted
fibberson79,Wagner College,accepted
mnucator2x,"California State University, Fresno",pending
fpirouet9j,Eastern Illinois University,withdrawn
mnansom5v,Moravian College,accepted
cplastown2,School of the Art Institute of Chicago,deferred
vrolin71,The College of Wooster,accepted
jorgen5s,University of Central Florida,deferred
atetherf5,University of Montana,accepted
jboddyld,Suffolk University,waitlisted
ghabble1f,University of Utah,deferred
gfrottonih,Salve Regina University,withdrawn
wscoughq1,Princeton University,pending
akleinlererrh,Colgate University,withdrawn
kstorey99,Eastern Illinois University,deferred
mgregg5t,Gettysburg College,waitlisted
wfoort8e,Clarkson University,pending
rabdeya7,Manhattan College,waitlisted
nsempillml,"University of Nevada, Las Vegas",withdrawn
jdaymentgn,University of Houston,withdrawn
acutressix,Samford University,waitlisted
wscoughq1,Fordham University,withdrawn
rmackain1a,Salve Regina University,denied
hdenisyevle,Mount Holyoke College,withdrawn
ahamflett9u,SUNY College of Environmental Science and Forestry,accepted
zlattinqd,University of Massachusetts Amherst,denied
eclynmanov,Drexel University,deferred
mdow24,"California State University, East Bay",withdrawn
cbeernt9h,University of Illinois at Chicago,waitlisted
jstocks1c,University of Massachusetts Amherst,denied
sdifranceshci3r,Iona College,pending
vheigl3b,Carnegie Mellon University,pending
lsearlhj,New York University,denied
pcochhf,The College of St Scholastica,withdrawn
rtombleson4l,Berry College,waitlisted
gmedewaylx,Drake University,denied
tmecchigg,"University of California, Santa Barbara",pending
vashbrookb5,Clarkson University,waitlisted
sbeinbz,Texas Tech University,withdrawn
nhawtinln,Fordham University,waitlisted
dmechemb1,Rochester Institute of Technology,accepted
vhubbinsmh,Utah State University,deferred
itousey22,"California State University, Monterey Bay",waitlisted
cprisen4,Indiana University Bloomington,pending
sbegwellnl,"California State University, Fresno",denied
llahertyd6,Drake University,pending
gsidebothamcp,Stony Brook University,waitlisted
bmurgatroydmv,New York University,pending
uhavikb8,Temple University,withdrawn
ohrinchishine6,Providence College,deferred
awoodalld0,Indiana University Bloomington,deferred
kbraddick5p,SUNY College of Environmental Science and Forestry,waitlisted
kkolyaginmk,University of Kentucky,deferred
mwatmanqz,Saint Louis University,deferred
gseedsb0,Centre College,denied
hvigergh,Salve Regina University,denied
mdewolfeab,"University of Nevada, Reno",waitlisted
dboulsherc2,The College of St Scholastica,denied
ebilesd3,DePauw University,accepted
iosbornep,Eastern Washington University,withdrawn
cpidgeleyq3,American University,accepted
nlucchij7,Idaho State University,deferred
dduseyod,University of Alabama at Birmingham,waitlisted
ccomo4r,University of Hartford,accepted
jbuttruml2,Stevenson University,pending
wgonzaleska,Colgate University,deferred
astorrockbc,Transylvania University,waitlisted
amittoniv,Rider University,accepted
kroust1r,Barnard College,deferred
aowensony,Texas Christian University,deferred
ebilesd3,Indiana University Bloomington,withdrawn
bswale7e,Nova Southeastern University,waitlisted
dlaurencot8r,"University of California, Santa Cruz",denied
abesseq,Wagner College,pending
eroufbp,Reed College,denied
jtipler3k,University of Utah,pending
graith3p,University of Alabama at Birmingham,denied
wstallworthy15,Providence College,pending
amattkegb,John Carroll University,pending
aspitaronu,University of Richmond,accepted
beplategj,University of Alabama,withdrawn
bkintone1,"University of California, Santa Cruz",deferred
jlurnerj5,Central Connecticut State University,pending
llahertyd6,Suffolk University,accepted
gdonnersberggc,Texas Tech University,deferred
kfilippazzo8c,Rochester Institute of Technology,accepted
oroskrug83,Central Connecticut State University,withdrawn
zroelofsenkd,University of Maine,deferred
rlindophd,The College of Wooster,pending
dhindenbergerq,SUNY College of Environmental Science and Forestry,denied
bdargavelp9,School of the Art Institute of Chicago,deferred
cbellinooo,University of Arizona,withdrawn
jbuttruml2,Suffolk University,waitlisted
lallot3,Central Connecticut State University,withdrawn
edavydychev92,University of San Diego,withdrawn
pgrelikaa,Reed College,pending
chamshawe2,Smith College,waitlisted
rackensonkn,University of Utah,pending
cdrinankk,Nova Southeastern University,deferred
cbulleyfd,American University,deferred
kkroutmm,Gordon College,pending
bhopferev,Iona College,deferred
dgebuhreu,Gettysburg College,denied
cfilpi8m,"University of California, Santa Barbara",deferred
vcasassai8,Nova Southeastern University,deferred
qpalfreyman9p,Samford University,withdrawn
hmargetson7x,New York University,withdrawn
mtremlettad,Nova Southeastern University,withdrawn
rpoldingeh,University of Central Florida,accepted
tornilsls,Roger Williams University,pending
tgaroghanon,Colorado College,accepted
rtolhurst3q,Moravian College,deferred
cgernerny,University of Hartford,waitlisted
jtayloems,Saint Louis University,accepted
llazer76,Eastern Washington University,denied
tswannie1o,Centre College,denied
jstocks1c,Massachusetts Institute of Technology,withdrawn
ktudgay8v,Central Connecticut State University,denied
pfarensp0,New Jersey Institute of Technology,deferred
adanelutti5b,University of Massachusetts Amherst,denied
ralennikov2j,DePaul University,withdrawn
gledingtonhy,The College of St Scholastica,accepted
jthainj,University of Kentucky,accepted
isymesjq,San Diego State University,denied
ncaldwallc4,Stony Brook University,pending
tgonsaloif,Stony Brook University,waitlisted
mdoiley1m,University of Arizona,withdrawn
mviney77,Massachusetts Institute of Technology,accepted
